"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"EMP.SELF.EMPLOYED.FLAG","","","","D","N","3","Self Employed Flag","","N","","","","","","","","","","","39","","3L","1","A 'Y' in the Self Employment flag indicates that this EMPLOYMT record, contains information about the person's self employment.  A 'N' or null, in the Self Employment flag indicates this is not self employment, information.  There can be no EMP.EMPLOYER if the Self Employment flag, is 'Y'., , This flag is maintained by the system and is not maintainable by the, user.  It is determined by the selection on the EMPL form.","Self Employed Flag","EMPLOYMT","N","","2008-02-07","DCD","","","2020-05-27T14:56:19.118Z"
"EMP.SEVIS.ACAD.PROGRAM","string xResult1; , key xKeyFpst for file ForeignPersonSt;, xKeyFpst = vEmpEmployee; xResult1 = vFpstAcadProgram;, return xResult1;","","","I","N","20","","","N","","","","","","","","","","","0","","20L","0","Retrieve Acad Program from FOREIGN.PERSON.ST","Acad Program","EMPLOYMT","N","","2009-08-20","CPP","","","2020-05-27T14:56:15.493Z"
"EMP.SEVIS.DSO","string xResult1; , key xKeyFpst for file ForeignPersonSt;, xKeyFpst = vEmpEmployee; xResult1 = vFpstDso;, return xResult1;","","","I","N","40","","","N","","","","","","","","","","","0","","40L","0","Retrieve the DSO from FOREIGN.PERSON.ST","DSO","EMPLOYMT","N","","2009-08-20","CPP","","","2020-05-27T14:56:17.306Z"
"EMP.SORT.NAME","string xResult1; , xResult1 = SGetSortName((vEmpEmployee));, return xResult1;","","","I","N","45","","","N","","","","","","","","","","","0","","45L","0","Soert name for the employee.","Employee Sort Name","EMPLOYMT","N","","2009-09-02","CPP","","","2020-05-27T14:56:18.415Z"
"EMP.SPVSR.EMAIL","","","","A","N","50","Supervisor EMail","JohnDoe@aol.com","N","","","","","","","EMP.SPVSR","","","","42","","50L","50","Employment Supervisor Email","Supervisor EMail","EMPLOYMT","N","","","","","","2020-05-27T14:56:16.056Z"
"EMP.SPVSR.FIRST.NAME","","","","A","N","15","Supervisor First Name","Jeffrey","N","","","","","","","EMP.SPVSR","","","","43","","15L","30","Employment Supervisor First Name","Supervisor First Name","EMPLOYMT","N","","","","","","2020-05-27T14:56:16.665Z"
"EMP.SPVSR.LAST.NAME","","","","A","N","25","Supervisor Last Name","Smith","N","","","","","","","EMP.SPVSR","","","","44","","25L","57","Employment Supervisor Last Name","Supervisor Last Name","EMPLOYMT","N","","","","","","2020-05-27T14:56:15.212Z"
"EMP.SPVSR.PHONE","","","","A","N","12","Supervisor Telephone","","N","","","","","","","EMP.SPVSR","","","","41","","12L","20","Employment Supervisor Telephone Number","Supervisor Telephone","EMPLOYMT","N","","","","","","2020-05-27T14:56:16.306Z"
"EMP.START.DATE","","","D","D","N","8","Start Date","","N","","N","2","/","","","","","","","3","D2/","8R","8","Date person began working for this employer","Start Date","EMPLOYMT","N","","1985-12-31","RGH>NEW.NPD>6","","","2020-05-27T14:56:15.743Z"
"EMP.STATUS","","","","D","N","20","Status","","N","","","","","","","","","","","2","","20L","2","Status of this person at this corporation","Status","EMPLOYMT","N","$VR.EMPLOYMT.STATUSES","1985-12-31","RGH>NEW.NPD>6","","","2020-05-27T14:56:16.946Z"
"EMP.TITLE","","","","D","N","40","Job Title","","N","","","","","","","","","","","4","","40L","40","Title of this person while working for this corp","Job Title","EMPLOYMT","N","","1985-12-31","RGH>NEW.NPD>6","","","2020-05-27T14:56:15.837Z"
"EMP.TYPE","","","","D","N","5","Role","","N","","","","","","","","","","","1","","5L","5","Type of employment or Role at the corporation.  An, employment type of ""Employee"" will not be a corporate, contact.  Anything with a special processing value, less than 5 will be considered a contact","Role","EMPLOYMT","N","$VR.EMPLOYMT.TYPES","1985-12-31","RGH>NEW.NPD>6","","","2020-05-27T14:56:16.790Z"
"EMP.UNKNOWN.EMPLOYER.FLAG","","","","D","N","3","Unknown Employer Flag","","N","","","","","","","","","","","40","","3L","1","A 'Y' in the Unknown Employer flag indicates that this EMPLOYMT record, contains information about the person's employment but the employer is, not known.  A 'N' or null in the Unknown Employer flag indicates this, is not employment information with an unknown employer.  There can be, no EMP.EMPLOYER if the Unknown Employer flag is 'Y'., , This flag is maintained by the system and is not maintainable by the, user.  It is determined by the selection on the EMPL form.","Unknown Employer Flag","EMPLOYMT","N","","2008-02-07","DCD","","","2020-05-27T14:56:15.556Z"
"EMP.VOCATIONS","","","","L","N","10","Vocation","BS","N","VOCATIONS.ID","","","","","","","","","","28","","10L","10","List of vocations known for this person","","EMPLOYMT","N","VOCATIONS","1995-01-09","STEVEN","","","2020-05-27T14:56:19.134Z"
"EMPLOYER.TAX.ID","","","","P","","18","Employer Tax ID","Employer Tax ID","N","","","","","","","","","","","0","","18L","0","to allow the user to specify the label for the associated, field. the label is variant by country., Default Text: EIN","","","","","1994-03-10","RJH","","","2020-05-27T14:56:15.978Z"
"EMPLOYMT.ADD.DATE","","","D","D","N","8","","","N","","N","2","/","","","","","","","22","D2/","8R","8","","","EMPLOYMT","N","","1986-03-20","NEW.NPD>NEW.NPD>10","","","2020-05-27T14:56:18.603Z"
"EMPLOYMT.ADD.OPERATOR","","","","D","N","10","","","N","","","","","","","","","","","23","","10L","15","Operator ID of person who added this record","","EMPLOYMT","N","","1986-03-20","NEW.NPD>NEW.NPD>10","","","2020-05-27T14:56:15.634Z"
"EMPLOYMT.CHANGE.DATE","","","D","D","N","8","Last Change Date","","N","","N","2","/","","","","","","","11","D2/","8R","8","Date this record was last modified","","EMPLOYMT","N","","1985-12-31","RGH>NEW.NPD>6","","","2020-05-27T14:56:15.900Z"
"EMPLOYMT.CHANGE.OPERATOR","","","","D","N","8","Last Changed By","","N","","","","","","","","","","","12","","8L","15","Operator changing the data in this record","","EMPLOYMT","N","","1985-12-31","RGH>NEW.NPD>6","","","2020-05-27T14:56:18.009Z"
"EMPLOYMT.ID","","","","K","N","10","Employment ID","","N","","","","","","","","","","","0","","10L","10","Contains the key to the EMPLOYMT record.","Employment ID","EMPLOYMT","N","","1994-12-07","STEVEN","","","2020-05-27T14:56:17.446Z"
"EQP.CATEGORY","","","","D","","35","Category","","N","ASSET.CATEGORIES.ID","","","","","","","","","","3","","35L","5","This is the fixed asset category of the equipment., It is provided to allow querying by category on both, fixed assets and non-fixed asset equipment that may be, in a room.  It is displayed but not otherwise used by, the system.","Category","EQUIPMENT","","ASSET.CATEGORIES","1995-12-12","SMG","","","2020-05-27T14:56:17.212Z"
"EQP.DESC","","","","D","","30","Description","","N","","","","","","","","","","","1","","30L","30","Description of equipment ID","Equipment","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.056Z"
"EQP.USER1","","","","D","","10","","","","","","","","","","","","","","4","","10L","10","","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.853Z"
"EQP.USER10","","","","D","","10","","","","","","","","","","","","","","13","","10L","10","","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.259Z"
"EQP.USER2","","","","D","","10","","","","","","","","","","","","","","5","","10L","10","","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.853Z"
"EQP.USER3","","","","D","","10","","","","","","","","","","","","","","6","","10L","10","","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.868Z"
"EQP.USER4","","","","D","","10","","","","","","","","","","","","","","7","","10L","10","","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.868Z"
"EQP.USER5","","","","D","","10","","","","","","","","","","","","","","8","","10L","10","","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.884Z"
"EQP.USER6","","","","D","","10","","","","","","","","","","","","","","9","","10L","10","","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.900Z"
"EQP.USER7","","","","D","","10","","","","","","","","","","","","","","10","","10L","10","","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.900Z"
"EQP.USER8","","","","D","","10","","","","","","","","","","","","","","11","","10L","10","","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.900Z"
"EQP.USER9","","","","D","","10","","","","","","","","","","","","","","12","","10L","10","","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.915Z"
"EQUIPMENT.ADDDATE","","","D","D","","8","","","","","N","2","/","","","","","","","15","D2/","8R","8","Envision-maintained date record was added to file","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:15.806Z"
"EQUIPMENT.ADDOPR","","","","D","","8","","","","","","","","","","","","","","14","","8L","15","Envision-maintained login of person adding this record","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:16.212Z"
"EQUIPMENT.CHGDATE","","","D","D","","8","","","","","N","2","/","","","","","","","17","D2/","8R","8","Envision-maintained date record was last updated","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:18.165Z"
"EQUIPMENT.CHGOPR","","","","D","","8","","","","","","","","","","","","","","16","","8L","15","Envision-maintained login of person who last updated, this record","","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:17.259Z"
"EQUIPMENT.ID","","","","K","","5","Equipment Code","","N","","","","","","","","","","","0","","5L","5","Key to EQUIPMENT file","Equipment ID","EQUIPMENT","","","1995-02-01","BMA","","","2020-05-27T14:56:18.696Z"
"ESRO.DUPL.CRITERIA","","","","A","","20","Duplicate Criteria","IBIO.ADDRESS","N","","","","","","","ELF.RULE.OVR","D","","","3","","20L","20","To identify duplicate criteria to use when associated rule/subroutine, is evaluated to true.","","ELF.SPEC.RULE.OVR","","ELF.DUPL.CRITERIA","2007-05-21","SSS","","","2020-05-27T14:56:17.712Z"
"ESRO.MERGE.CRITERIA","","","","A","","20","Merge Criteria","","N","","","","","","","ELF.RULE.OVR","D","","","4","","20L","20","To identify the override merge criteria to use when associated, rule/subroutine evaluates to true.","","ELF.SPEC.RULE.OVR","","ELF.MERGE.CRITERIA","2007-05-21","SSS","","","2020-05-27T14:56:16.415Z"
"ESRO.RULES","","","","A","","30","Rule","","N","","","","","","","ELF.RULE.OVR","K","","","1","","30L","8","To provide ability to override dup/merge criteria, based on rules.","","ELF.SPEC.RULE.OVR","","RULES","2007-05-18","SSS","","","2020-05-27T14:56:15.337Z"
"ESRO.SUBROUTINES","","","","A","","32","Subroutine","S.CHECK.ADM.STATUS","N","","","","","","","ELF.RULE.OVR","D","","","2","","32L","32","To specify a subroutine used to determine which dup/, merge criteria to use for the inter-to-colleague import","","ELF.SPEC.RULE.OVR","","","2007-07-03","SSS","","","2020-05-27T14:56:16.540Z"
"ETH.DESC","","","","D","","30","Description","African-American","N","","","","","","","","","","","1","","30L","30","Description of the ethnic group.","Ethnic Desc","ETHNICS","","","1992-07-06","ERJ","","","2020-05-27T14:56:19.275Z"
"ETH.MAPPED.ETHNICS","","","","L","","10","Mapped Ethnics","HIS - Hispanic","N","","","","","","","","","","","17","","10L","10","This field allows for mapping from an institutions current ETHNICS, records to the new ethnic field.","Mapped Ethnics","ETHNICS","","$VR.PERSON.ETHNICS","2008-05-20","DWH","","","2020-05-27T14:56:16.650Z"
"ETH.MAPPED.RACES","","","","L","","10","Mapped Races","WH - White","N","","","","","","","","","","","18","","10L","10","This field allows for an institutions to map their current ETHNICS to, the new multi-valued RACES field. This field uses the validation code, table RACES. And the mapping occurs after the utility Ethnic Copy, Utility (ETCU) is run.","Mapped Races","ETHNICS","","$VR.PERSON.RACES","2008-05-20","DWH","","","2020-05-27T14:56:17.228Z"
"ETH.USER1","","","","D","","10","","","N","","","","","","","","","","","3","","10L","10","","","ETHNICS","","","1997-04-16","JCF","","","2020-05-27T14:56:15.556Z"
"ETH.USER10","","","","D","","10","","","N","","","","","","","","","","","12","","10L","10","","","ETHNICS","","","1997-04-16","JCF","","","2020-05-27T14:56:17.540Z"
"ETH.USER2","","","","D","","10","","","N","","","","","","","","","","","4","","10L","10","","","ETHNICS","","","1997-04-16","JCF","","","2020-05-27T14:56:15.571Z"
"ETH.USER3","","","","D","","10","","","N","","","","","","","","","","","5","","10L","10","","","ETHNICS","","","1997-04-16","JCF","","","2020-05-27T14:56:15.571Z"
"ETH.USER4","","","","D","","10","","","N","","","","","","","","","","","6","","10L","10","","","ETHNICS","","","1997-04-16","JCF","","","2020-05-27T14:56:15.571Z"
"ETH.USER5","","","","D","","10","","","N","","","","","","","","","","","7","","10L","10","","","ETHNICS","","","1997-04-16","JCF","","","2020-05-27T14:56:15.587Z"
"ETH.USER6","","","","D","","10","","","N","","","","","","","","","","","8","","10L","10","","","ETHNICS","","","1997-04-16","JCF","","","2020-05-27T14:56:15.587Z"
"ETH.USER7","","","","D","","10","","","N","","","","","","","","","","","9","","10L","10","","","ETHNICS","","","1997-04-16","JCF","","","2020-05-27T14:56:15.587Z"
"ETH.USER8","","","","D","","10","","","N","","","","","","","","","","","10","","10L","10","","","ETHNICS","","","1997-04-16","JCF","","","2020-05-27T14:56:15.587Z"
"ETH.USER9","","","","D","","10","","","N","","","","","","","","","","","11","","10L","10","","","ETHNICS","","","1997-04-16","JCF","","","2020-05-27T14:56:15.587Z"
"ETHNIC","","","","D","N","2","Archived Ethnic","01 White, Non Hispanic","N","ETHNICS.ID","","","","","","","","","","23","","2L","5","Ethnic group to which this person belongs","","PERSON","N","ETHNICS","1985-10-16","NEW.NPD>NEW.NPD>29","","","2020-05-27T14:56:16.650Z"
"ETHNICS.ADD.DATE","","","D","D","","8","Added On","","N","","N","2","/","","","","","","","14","D2/","8R","0","Envision-maintained date this record was added to file.","Added On","ETHNICS","","","1998-08-05","SMG","","","2020-05-27T14:56:16.993Z"
"ETHNICS.ADD.OPERATOR","","","","D","","8","Added By","","N","","","","","","","","","","","13","","8L","15","Envision-maintained login of who added this record.","Added By","ETHNICS","","","1998-08-05","SMG","","","2020-05-27T14:56:18.978Z"
"ETHNICS.CHANGE.DATE","","","D","D","","8","Changed On","","N","","N","2","/","","","","","","","16","D2/","8R","0","Envision-maintained date this record was last updated.","Changed On","ETHNICS","","","1998-08-05","SMG","","","2020-05-27T14:56:17.697Z"
"ETHNICS.CHANGE.OPERATOR","","","","D","","8","Changed By","","N","","","","","","","","","","","15","","8L","15","Envision-maintained login of who last updated this rec.","Changed By","ETHNICS","","","1998-08-05","SMG","","","2020-05-27T14:56:17.321Z"
"ETHNICS.ID","","","","K","","2","Ethnics ID","02","N","","","","","","","","","","","0","","2R","5","Key to the ETHNICS code file.","Ethnics ID","ETHNICS","","","1992-07-06","ERJ","","","2020-05-27T14:56:18.025Z"
"ETHOS.SECURITY.ID","","","","K","N","50","Ethos API LookUp","persons","N","","","","","","","","","","","0","","50L","75","Contains the key to the API security synonyms table. User Assigned Key.","Ethos API","ETHOS.SECURITY","N","","","","","","2020-05-27T14:56:17.150Z"
"ETHS.API.NAME","","","","D","N","65","API Name","persons","N","","","","","","","","","","","1","","65L","75","Name of the API to assign these security settings to.","API Name","ETHOS.SECURITY","N","","","","","","2020-05-27T14:56:17.196Z"
"ETHS.DESCRIPTION","","","","T","N","75","Description","","N","","","","","","","","","","","7","","75L","0","Description of the API or this security definition","Description","ETHOS.SECURITY","N","","","","","","2020-05-27T14:56:19.071Z"
"ETHS.PERMISSIONS","","","","A","N","60","Permissions","12","N","","","","","","","ETHS.SEC.DEF","","","","5","","60L","60","Key to the PERMISSION where this security will apply.","Permissions","ETHOS.SECURITY","N","PERMISSION","","","","","2020-05-27T14:56:15.603Z"
"ETHS.PROPERTIES","","","","A","N","75","Property Name","credentials.@type==ssn","N","","","","","","","ETHS.SEC.DEF","","","","2","","75L","75","Property to be securred.","Property to Secure","ETHOS.SECURITY","N","","","","","","2020-05-27T14:56:15.509Z"
"ETHS.ROLES","","","","A","N","30","Roles","","N","","","","","","","ETHS.SEC.DEF","","","","4","","30L","30","","Roles","ETHOS.SECURITY","N","ORG.ROLE","","","","","2020-05-27T14:56:16.900Z"
"ETHS.SECURITY.LEVEL","","","","A","N","10","Level","","N","","","","","","","ETHS.SEC.DEF","","","","6","","10L","10","Determines if access to data is granted or if access is denied to these , roles/permissions/users.","Access Level","ETHOS.SECURITY","N","$VR.ETHOS.SECURITY.LEVELS","","","","","2020-05-27T14:56:16.821Z"
"ETHS.USERS","","","","A","N","20","Users","dmiadmin","N","","","","","","","ETHS.SEC.DEF","","","","3","","20L","30","User names to apply this security to","Users","ETHOS.SECURITY","N","","","","","","2020-05-27T14:56:16.962Z"
"ETSO.DUPL.CRITERIA","","","","A","","40","Dupl Criteria","","N","ELF.DUPL.CRITERIA.ID","","","","","","ELFSC.FILES","D","","","2","","40L","40","The ID of a duplicate criterion record.  This is used, to get the specifications of what constitutes a, duplicate record in this target file.","Dupl Criteria","ELF.SPEC.TGT.OVR","","ELF.DUPL.CRITERIA","1999-05-04","JOSH","","","2020-05-27T14:56:16.337Z"
"ETSO.ELF.SPEC.RULE.OVR.IDS","","","","Q","","10","ELF Rule Override ID","12345","N","","","","","","","","","","ELF.SPEC.RULE.OVR.ID","18","","10R","10","To add optional overrides defined by rules or user-, defined subroutine.","","ELF.SPEC.TGT.OVR","","","2007-07-02","SSS","","","2020-05-27T14:56:15.853Z"
"ETSO.ELF.SPECS","","","","A","","20","ELF Specs","","N","","","","","","","ELFSC.FILES","K","","","1","","20L","20","The list of source-to-intermediate ELF specifications, that have had their duplicate or merge criteria, overridden for this particular intermediate/Colleague, file combinations.","ELF Specs","ELF.SPEC.TGT.OVR","","","1999-05-04","JOSH","","","2020-05-27T14:56:16.837Z"
"ETSO.MERGE.CRITERIA","","","","A","","40","Merge Criteria","","N","ELF.MERGE.CRITERIA.ID","","","","","","ELFSC.FILES","D","","","3","","40L","40","The default merge criteria record to use when, merging data from an import record with an existing, record in Colleague.","Merge Criteria","ELF.SPEC.TGT.OVR","","ELF.MERGE.CRITERIA","1999-05-04","JOSH","","","2020-05-27T14:56:18.821Z"
"ETSO.USER1","","","","D","","10","","","N","","","","","","","","","","","8","","10L","0","","","ELF.SPEC.TGT.OVR","","","1999-05-04","JOSH","","","2020-05-27T14:56:17.556Z"
"ETSO.USER10","","","","D","","10","","","N","","","","","","","","","","","17","","10L","0","","","ELF.SPEC.TGT.OVR","","","1999-05-04","JOSH","","","2020-05-27T14:56:15.228Z"
"ETSO.USER2","","","","D","","10","","","N","","","","","","","","","","","9","","10L","0","","","ELF.SPEC.TGT.OVR","","","1999-05-04","JOSH","","","2020-05-27T14:56:17.556Z"
"ETSO.USER3","","","","D","","10","","","N","","","","","","","","","","","10","","10L","0","","","ELF.SPEC.TGT.OVR","","","1999-05-04","JOSH","","","2020-05-27T14:56:17.572Z"
"ETSO.USER4","","","","D","","10","","","N","","","","","","","","","","","11","","10L","0","","","ELF.SPEC.TGT.OVR","","","1999-05-04","JOSH","","","2020-05-27T14:56:17.572Z"
"ETSO.USER5","","","","D","","10","","","N","","","","","","","","","","","12","","10L","0","","","ELF.SPEC.TGT.OVR","","","1999-05-04","JOSH","","","2020-05-27T14:56:17.587Z"
"ETSO.USER6","","","","D","","10","","","N","","","","","","","","","","","13","","10L","0","","","ELF.SPEC.TGT.OVR","","","1999-05-04","JOSH","","","2020-05-27T14:56:17.587Z"
"ETSO.USER7","","","","D","","10","","","N","","","","","","","","","","","14","","10L","0","","","ELF.SPEC.TGT.OVR","","","1999-05-04","JOSH","","","2020-05-27T14:56:17.603Z"
"ETSO.USER8","","","","D","","10","","","N","","","","","","","","","","","15","","10L","0","","","ELF.SPEC.TGT.OVR","","","1999-05-04","JOSH","","","2020-05-27T14:56:17.603Z"
"ETSO.USER9","","","","D","","10","","","N","","","","","","","","","","","16","","10L","0","","","ELF.SPEC.TGT.OVR","","","1999-05-04","JOSH","","","2020-05-27T14:56:17.618Z"
"EVENT.ACAD.LEVEL","","","","D","","35","Acad Levels","UG Undergraduate","N","","","","","","","","","","","16","","35L","5","This is the specific academic level for which this, event is associated.  Any holdiay identified with this, academic level or with no academic level would be, looked at when booking events.","Acad Levels","CALENDAR.EVENTS","","","1996-03-07","STEVEN","","","2020-05-27T14:56:18.400Z"
"EVENT.BLDG.ROOM","string[] xlResult1; , xlResult1 = ArrayCat(ArrayCat(vlEventBuildings, vlEventReuseStar), vlEventRooms);, return xlResult1;","","","I","","10","","","","","","","","","","","","","","0","","10L","10","Building and Room Concatinated together","Building/Room","CORE.OBSOLETE.FIELDS","","","1995-03-14","STEVEN","","","2020-05-27T14:56:17.353Z"
"EVENT.BUILDING.ROOM","string[] xlResult1; , xlResult1 = ArrayCat(ArrayCat(vlEventBuildings, vEventReuseStar), vlEventRooms);, return xlResult1;","","","I","","10","","","","","","","","","","","","","","0","","10L","10","Building and Room Concatenated together. Used to, select CALENDAR.EVENTS for PGMS (Purge Misc Event, Schedules).","Building/Room","CALENDAR.EVENTS","","","1995-03-14","STEVEN","","","2020-05-27T14:56:16.759Z"
"EVENT.BUILDINGS","","","","A","","30","Buildings/Rooms","LEE Robert E. Lee Hall","N","","","","","","","EVENT.BLDG.ROOM","K","","","12","","30L","4","Contains the Building part of Building/Room","Buildings","CALENDAR.EVENTS","","","1995-02-11","STEVEN","","","2020-05-27T14:56:16.228Z"
"EVENT.CAMPUS.CALENDAR","","","","X","","35","Campus Calendar","","N","CAMPUS.CALENDAR.ID","","","","","","","","","CAMPUS.CALENDAR.ID","15","","35L","15","The ID of the CAMPUS.CALENDAR record which should be, used to restrict campus holiday checking to.","Campus Calendar","CALENDAR.EVENTS","","CAMPUS.CALENDAR","1996-03-07","STEVEN","","","2020-05-27T14:56:15.587Z"
"EVENT.DATE","date xResult1; , xResult1 = vlEventStartDate[1];, return xResult1;","","D","I","","8","","","","","N","2","/","","","","","","","0","D2/","8R","8","Extract the first value from the event start date to, use as the overall event date","Event Date","CALENDAR.EVENTS","","","1995-02-12","STEVEN","","","2020-05-27T14:56:17.993Z"
"EVENT.DAY","string xResult1; , xResult1 = SXlatWeekdaysOracle(((string)((int)vEventDate)));, return xResult1;","","","I","","9","","","","","","","","","","","","","","0","","9L","9","Translate event date to day of week name","Weekday","CALENDAR.EVENTS","","","1995-02-12","STEVEN","","","2020-05-27T14:56:18.618Z"
"EVENT.DESC","","","","I","","15","","","","","","","","","","","","","","0","","15L","15","Calculate index values for Calendar Description","Desc Index","CORE.OBSOLETE.FIELDS","","","1995-02-12","STEVEN","2007-10-11","DATATEL","2020-05-27T14:56:16.743Z"
"EVENT.DESC.IDX","","","","L","","10","","","N","","","","","","","","","","","31","","10L","15","Stores the index values for the index association, EVENT.DESC which stores the results of the subroutine, S.VAR.INDEX","","CALENDAR.EVENTS","","","1999-07-01","JLM","","","2020-05-27T14:56:17.040Z"
"EVENT.DESCRIPTION","","","","D","","30","Description","Appointment with Fred","","","","","","","","","","","","1","","30L","30","Contains a brief description of an event.","Description","CALENDAR.EVENTS","","","1995-02-11","STEVEN","","","2020-05-27T14:56:18.228Z"
"EVENT.END.DATE","","","D","A","","8","Event Date","05/24/96","","","N","2","/","","","EVENT.MEETINGS","D","","","5","D2/","8R","8","Contains the date this event will take place.","Date","CALENDAR.EVENTS","","","1995-02-11","STEVEN","","","2020-05-27T14:56:19.009Z"
"EVENT.END.DAY","string xResult1; , xResult1 = SXlatWeekdaysOracle((((int)vlEventEndDate)).ToDelimitedString((253).Char()));, return xResult1.ToArray((253).Char());","","","I","","9","","","","","","","","","","","","","","0","","9L","9","Translate event end date to day of week names","End, Weekdays","CALENDAR.EVENTS","","","1995-02-12","STEVEN","","","2020-05-27T14:56:15.462Z"
"EVENT.END.TIME","","","T","A","","7","End Time","12:15PM","N","","N","1",":","","","EVENT.MEETINGS","D","","","7","MTH:","7R","7","Contains the event ending time.","End Time","CALENDAR.EVENTS","","","1995-02-11","STEVEN","","","2020-05-27T14:56:19.103Z"
"EVENT.EQUIPMENT","","","","L","","25","Equipment","OH Overhead Projector","N","","","","","","","","","","","10","","25L","5","Contains a list of equipment to be booked into event.","Equipment","CALENDAR.EVENTS","","","1995-02-11","STEVEN","","","2020-05-27T14:56:19.150Z"
"EVENT.FACILITIES","","","","L","","30","Facilities","HGB Hyatt Grand Ballroom","N","","","","","","","","","","","11","","30L","15","Contains list of facilities to be booked for the event","Facilities","CALENDAR.EVENTS","","","1995-02-11","STEVEN","","","2020-05-27T14:56:15.837Z"
"EVENT.LOCATION","","","","D","","30","Location","MC Main Campus","N","","","","","","","","","","","3","","30L","5","Contains location field for booking purposes.","Location","CALENDAR.EVENTS","","","1995-02-28","STEVEN","","","2020-05-27T14:56:16.431Z"
"EVENT.PEOPLE","","","","L","","50","Participants","0000728 Steven R. Magnusson","N","","","","","","","","","","","9","","50L","10","Contains a pointer to the participants in the event","Participants","CALENDAR.EVENTS","","","1995-02-11","STEVEN","","","2020-05-27T14:56:15.821Z"
"EVENT.REPEAT","","","","A","","20","Repeat","","","","","","","","","EVENT.MEETINGS","D","","","8","","20L","2","Contains the repeat code for multiplying a meeting","Repeat","CALENDAR.EVENTS","","$VR.SCHED.REPEATS","1995-02-11","STEVEN","","","2020-05-27T14:56:18.446Z"
"EVENT.REUSE.STAR","string xResult1; , xResult1 = ""*"";, return xResult1;","","","I","","13","","","","","","","","","","","","","","0","","13L","0","Joins BUILDING and ROOM to translate to CLASSROOMS file","Classrooms","CALENDAR.EVENTS","","","1998-06-22","TH","","","2020-05-27T14:56:16.446Z"
"EVENT.ROOMS","","","","A","","8","Room","1200","","","","","","","","EVENT.BLDG.ROOM","D","","","13","","8L","8","Contains the Room part of Buildings/Rooms","Room","CALENDAR.EVENTS","","","1995-02-11","STEVEN","","","2020-05-27T14:56:17.728Z"
"EVENT.SCHEDULES","","","","Q","","10","[Event Record]","","N","","","","","","","","","","CALENDAR.SCHEDULES.ID","14","","10L","10","Contains a pointer to the CALENDAR.SCHEDULES records.","Schedules","CALENDAR.EVENTS","","","1995-02-11","STEVEN","","","2020-05-27T14:56:16.087Z"
"EVENT.START.DATE","","","D","A","","8","Event Date","05/24/96","","","N","2","/","","","EVENT.MEETINGS","K","","","4","D2/","8R","8","Contains the date this event will take place.","Date","CALENDAR.EVENTS","","","1995-02-11","STEVEN","","","2020-05-27T14:56:15.353Z"
"EVENT.START.DAY","string xResult1; , xResult1 = SXlatWeekdaysOracle((((int)vlEventStartDate)).ToDelimitedString((253).Char()));, return xResult1.ToArray((253).Char());","","","I","","9","","","","","","","","","","","","","","0","","9L","9","Translate start date to day of week name","Start, Weekdays","CALENDAR.EVENTS","","","1995-02-12","STEVEN","","","2020-05-27T14:56:18.868Z"
"EVENT.START.TIME","","","T","A","","7","Start Time","10:25AM","N","","N","1",":","","","EVENT.MEETINGS","D","","","6","MTH:","7R","7","Contains the starting time of the event.","Start time","CALENDAR.EVENTS","","","1995-02-11","STEVEN","","","2020-05-27T14:56:15.446Z"
